Comment,cleaned_comment,Sentiment
"Does the interior have the same room (leg, head, shoulder, hip) as the Y?  More or less?  Tesla wouldn’t let me sit in one.","interior, room, leg, head, shoulder, hip, le, tesla, let, sit, one",Neutral
cybertruck = flamboyant,"cybertruck, flamboyant",Neutral
i think the Cybertruck is the new g wagon,"think, cybertruck, new, g, wagon",Neutral
The audio sounds so hissy?,"audio, sound, hissy",Neutral
The SBW feature is a game changer,"sbw, feature, game, changer",Neutral
Woher hat er das deutsche Trikot? 🤔,"woher, hat, er, da, deutsche, trikot",Neutral
Trashy truck,"trashy, truck",Neutral
The world slowly getting less colorful,"world, slowly, getting, le, colorful",Neutral
"Paid promotion 😅,noice 😁","paid, promotion, noice",Neutral
"Not iconic, another word that ends in 'onic'.","iconic, another, word, end, onic",Neutral
Where does he buy his hoodies??,"buy, hoodies",Neutral
Ioniq 5 will be a more iconic design long term,"ioniq, iconic, design, long, term",Neutral
Def. got a fat check from Tesla to do this video,"def, got, fat, check, tesla, video",Neutral
German Frisbee? Why's that?,"german, frisbee, why",Neutral
"Good promotion for elon 😂
Tired of this ev reviews","good, promotion, elon, tired, ev, review",Neutral
Draw a car only using a ruler... That's a Tesla cyber truck,"draw, car, using, ruler, thats, tesla, cyber, truck",Neutral
"I can’t believe you didn’t mention rusting.
I don’t see how that is “durable”","believe, mention, rusting, see, durable",Neutral
Dude! enough with the Cybertruck,"dude, enough, cybertruck",Neutral
Why is everyone taking the hub caps off?,"everyone, taking, hub, cap",Neutral
The car doesn’t have four corners tho 😬😬😬 but he said “within those four corners”…,"car, four, corner, tho, said, within, four, corner",Neutral
"marques, what do you want/expect in the back??  it's a pickup truck. i'd say for a pickup the back is as stylish as you could expect.","marque, wantexpect, back, pickup, truck, id, say, pickup, back, stylish, could, expect",Neutral
We need a Xiaomi SU7 review from you man!,"need, xiaomi, su, review, man",Neutral
"Next up, cybercar","next, cybercar",Neutral
What is the clicking sound at minute 6,"clicking, sound, minute",Neutral
My i3 does the same over 10 years after the launch 😂,"year, launch",Neutral
brb.. gotta update my gpu driver. car isn't rendering,"brb, got, ta, update, gpu, driver, car, isnt, rendering",Neutral
Maybe if Lambo had reduced the price of their cars by 90% and built millions of them they would be where Tesla is today.,"maybe, lambo, reduced, price, car, built, million, would, tesla, today",Neutral
"🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧🟧
⬜sirf Indian comment karenge or koi nahi ⬜
⬜⬜⬜dikha do ham indian ki power ⬜⬜⬜
🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩
...NAMASTE 🙏🏻","sirf, indian, comment, karenge, koi, nahi, dikha, ham, indian, ki, power, namaste",Neutral
As of March 31st 2024 I have yet to see a single Cybertruck on the road.,"march, st, yet, see, single, cybertruck, road",Neutral
Island Dragway!!!,"island, dragway",Neutral
waiting when TESLA malaysia will brought this :(,"waiting, tesla, malaysia, brought",Neutral
Celebritruck draws aaaaaaaalll the attention 😅,"celebritruck, draw, aaaaaaaalll, attention",Neutral
It reminds me of the Jaw Titan from AOT,"reminds, jaw, titan, aot",Neutral
"7:25 ""If someone hits you, you'll be fine."" Small correction there, YOU won't be fine - the Cybertruck easily surviving a crash makes you the crumple zone! :)","someone, hit, youll, fine, small, correction, wont, fine, cybertruck, easily, surviving, crash, make, crumple, zone",Neutral
"The intro is unreal, WoooooooW","intro, unreal, wooooooow",Neutral
The continuity/discontinuity of putting his hood up to match the outdoor shot and the black sweatshirt attempting to mimic the black jacket. 💯,"continuitydiscontinuity, putting, hood, match, outdoor, shot, black, sweatshirt, attempting, mimic, black, jacket",Neutral
Refrigerator power bank ready to be on fire,"refrigerator, power, bank, ready, fire",Neutral
How did bankrupting fisker feel?,"bankrupting, fisker, feel",Neutral
Hummer EV has identical rear wheel steer angle 4 years earlier....,"hummer, ev, identical, rear, wheel, steer, angle, year, earlier",Neutral
This car ist the EV equivalent of former Hummer owners telling the world how many actual effs they give.,"car, ist, ev, equivalent, former, hummer, owner, telling, world, many, actual, effs, give",Neutral
Did you get permission to use that whiteboard?😂,"get, permission, use, whiteboard",Neutral
I think you should keep the car staff separated from this channel,"think, keep, car, staff, separated, channel",Neutral
"My child, Oh! My car.","child, oh, car",Neutral
So I guess these will be the new Escalade?,"guess, new, escalade",Neutral
That intro was 🔥,intro,Neutral
had to click the like button after that fire animation in the beginning,"click, like, button, fire, animation, beginning",Neutral
The tyre pattern being misaligned from the rim bugs me so much.,"tyre, pattern, misaligned, rim, bug, much",Neutral
"How are people not talking about safety? Crumple zone save your life in an accident. Surely this car will kill people not just pedestrians with its sharp corners, but also the occupants??","people, talking, safety, crumple, zone, save, life, accident, surely, car, kill, people, pedestrian, sharp, corner, also, occupant",Neutral
Marques you should 3D print caps for wheels,"marque, print, cap, wheel",Neutral
Your review is soooo above all the other ones on YouTube. 10/10 !!!,"review, soooo, one, youtube",Neutral
Is it only one Cybertruck at the last part of the video? Because I cant see shadows on the Truck on your right.,"one, cybertruck, last, part, video, cant, see, shadow, truck, right",Neutral
IC ⇢ MOR,"ic, mor",Neutral
"How can the rear locker not work? That's hardware, how can it possibly not?","rear, locker, work, thats, hardware, possibly",Neutral
they are not the 1st to do steerbywire,"st, steerbywire",Neutral
Mind reviewing the Xaomi EV,"mind, reviewing, xaomi, ev",Neutral
I never thought I would see Marques use a sledgehammer during a review,"never, thought, would, see, marque, use, sledgehammer, review",Neutral
I don't know but it was a refreshing video.,"dont, know, refreshing, video",Neutral
"What do you think about sales outside the U.S., especially Europe? Will, will not happen?","think, sale, outside, u, especially, europe, happen",Neutral
"Answer is its looking ""Different""","answer, looking, different",Neutral
"""This is , still, a Tesla under the hood"".
Under the hood: NOTHING. 🫡","still, tesla, hood, hood, nothing",Neutral
Hahahh how is this car iconic??? 😂😂😂,"hahahh, car, iconic",Neutral
An EV is the LAST thing I would have durning the end times.,"ev, last, thing, would, durning, end, time",Neutral
when mortgage payments catch up to youtube influencers,"mortgage, payment, catch, youtube, influencers",Neutral
20:08 what happened with the graphic design there 😂,"happened, graphic, design",Neutral
No one is talking about the rust issue in the comments,"one, talking, rust, issue, comment",Neutral
"Think 'Iconic', Think mass production, Think VW Beetle.","think, iconic, think, mass, production, think, vw, beetle",Neutral
"Just tight the bolts back, men these day cant do nothing","tight, bolt, back, men, day, cant, nothing",Neutral
"00:50 to 00:60
We need BTS for this 🔥","need, bts",Neutral
14:20 the collab we all deserved ❤,"collab, deserved",Neutral
Is autofocus still only shot on phone cameras?,"autofocus, still, shot, phone, camera",Neutral
American exceptionalism.,"american, exceptionalism",Neutral
"As a film editor and Cinematographer, I can say this YouTube channel blows the rest out of the water when it comes to delivering film content 🎉🎉","film, editor, cinematographer, say, youtube, channel, blow, rest, water, come, delivering, film, content",Neutral
Vehicle🎉,vehicle,Neutral
So when is the new BTTF movie coming out?,"new, bttf, movie, coming",Neutral
I just found out a man in my neighborhood has a Cybertruck. My mother told me there was one here after I told her about the crybertrucks and I didn't believe her. She sent a picture of the truck and the house. I told her that is a cybertruck. He recently got it. She said he is the president of HOA.,"found, man, neighborhood, cybertruck, mother, told, one, told, crybertrucks, didnt, believe, sent, picture, truck, house, told, cybertruck, recently, got, said, president, hoa",Neutral
JerryRigEverything has already done the bullet-proof test any one can check that out,"jerryrigeverything, already, done, bulletproof, test, one, check",Neutral
U just went in delivering the most legendary iconic video on this channel till date!,"u, went, delivering, legendary, iconic, video, channel, till, date",Neutral
100-63=37. I just watched Vertasiums 37 video. It really is everywhere :O,"watched, vertasiums, video, really, everywhere",Neutral
Your child is fast,"child, fast",Neutral
@mkbhd Did you dub this video separately? Sometimes the voice and the video are way out of sync!,"mkbhd, dub, video, separately, sometimes, voice, video, way, sync",Neutral
Unrended car😂😂😂,"unrended, car",Neutral
Very thorough review. 👍👍,"thorough, review",Neutral
Maybe they’re taking photos cause it’s u marques,"maybe, taking, photo, cause, u, marque",Neutral
Infinity is actually the first company to have a sell steer-by-wire in production vehicles in their q50.,"infinity, actually, first, company, sell, steerbywire, production, vehicle, q",Neutral
"This is the Delorean of our times, Now Only need a New Back in the future movie.","delorean, time, need, new, back, future, movie",Neutral
that intro was awsome,"intro, awsome",Neutral
w,w,Neutral
I thought bro was gonna pull out a stick😂 6:46,"thought, bro, gon, na, pull, stick",Neutral
Trash,trash,Neutral
21:00 Yaw is left and right. Pitch is up and down.,"yaw, left, right, pitch",Neutral
The Cybertruck is the MineCraft version of the 1st Gen Honda Ridgeline.,"cybertruck, minecraft, version, st, gen, honda, ridgeline",Neutral
That intro was 🔥,intro,Neutral
I'm the opposite of most people. Hated it at first and love it now.,"im, opposite, people, hated, first, love",Neutral
Thumbs down = middle finger,"thumb, middle, finger",Neutral
"Iconic doesn't have to be rare or short live, for example classic mini was made from 1959 to 2000 with more than 5M produced, still one of the most iconic car on the road today","iconic, doesnt, rare, short, live, example, classic, mini, made, produced, still, one, iconic, car, road, today",Neutral
Y only black people in the video mr.racist,"black, people, video, mrracist",Neutral
I saw one a guy has one and his kid goes to my school,"saw, one, guy, one, kid, go, school",Neutral
"i`m getting TopGear vibes. Keep it up, such quality content.","im, getting, topgear, vibe, keep, quality, content",Neutral
