Comment,cleaned_comment,Sentiment
"I disagree marques, just because people won’t use it for its truck capabilities, doesn’t excuse it for not performing like a truck should. 

If I buy I lambo I’m most likely going to drive the speed limit, does that mean Lamborghini should make their cars slow? Hell nooo. 

The cyberTRUCK should perform as a truck should, and if it’s getting stuck in the snow then that’s an issue worth talking about.","disagree, marque, people, use, truck, capability, excuse, performing, like, truck, buy, lambo, likely, going, drive, speed, limit, mean, lamborghini, make, car, slow, hell, nooo, cybertruck, perform, truck, getting, stuck, snow, issue, worth, talking",Negative
"It’s not good looking, marquees don’t fall for the Tesla manipulation cuz that’s literally a geometrical disaster. 

In no world does this look good","good, looking, marquee, fall, tesla, manipulation, cuz, literally, geometrical, disaster, world, look, good",Negative
Most dangerous thing is how budget Tesla was with this car. Can’t believe this shit is already rusting.,"dangerous, thing, budget, tesla, car, believe, shit, already, rusting",Negative
I feel like Jason Cammisa might disagree with you about a car needing to be rare to be iconic. But then I'm not Jason Cammisa.,"feel, like, jason, cammisa, might, disagree, car, needing, rare, iconic, im, jason, cammisa",Negative
"As with most internet things, passionate hate are merely a vocal minority. I’ve loved the design from day one. My mom hates it, and neither of us are really truck people","internet, thing, passionate, hate, merely, vocal, minority, loved, design, day, one, mom, hate, neither, u, really, truck, people",Negative
it is a horrible looking vehicle,"horrible, looking, vehicle",Negative
Can this guy stop milking this awful car? Let's find out.,"guy, stop, milking, awful, car, let, find",Negative
It does look so stupid..,"look, stupid",Negative
"I personally think it's a Pos, and would not even look at it if it pulled up beside me. The muskateers aren't going to save the planet with that useless, toy.","personally, think, po, would, even, look, pulled, beside, muskateers, arent, going, save, planet, useless, toy",Negative
When u have too much money you stop thinking what people actually want from your product...this is what happened to elon....1 day nature will teach him.,"u, much, money, stop, thinking, people, actually, want, productthis, happened, elon, day, nature, teach",Negative
"I can imagine as a biker that the cyber truck is pretty terrifying. Tesla being all about safety, I nevertheless expect crashes to be absolutely horrifying. Not for the driver themself of course, but the victim.","imagine, biker, cyber, truck, pretty, terrifying, tesla, safety, nevertheless, expect, crash, absolutely, horrifying, driver, themself, course, victim",Negative
"I'm European so I can add a different view on American trucks and Tesla fan-boys...
I'll be straightforward - I like you guys but sometimes you're just too much ❤️😉🙄...","im, european, add, different, view, american, truck, tesla, fanboys, ill, straightforward, like, guy, sometimes, youre, much",Negative
"Hate all you want, they do look cool in person. To me I think it so strange how so many are so quick to hate Dare to Be Different. It's futurist, why hate that?","hate, want, look, cool, person, think, strange, many, quick, hate, dare, different, futurist, hate",Negative
Iconic? That thing is crazy shitty.....,"iconic, thing, crazy, shitty",Negative
Nissan was first to do steer by wire. Their backup was a floating steering column which locked into place upon failure of the electronics. So people claiming Nissan ddin't have true STW are wrong.,"nissan, first, steer, wire, backup, floating, steering, column, locked, place, upon, failure, electronics, people, claiming, nissan, ddint, true, stw, wrong",Negative
"Gees oh man, that Intro. Sick!","gee, oh, man, intro, sick",Negative
"I do think it’s trajectory is similar to the PT Cruiser. At the moment of mass production. It will become pretty irrelevant. Simply based on the time it took to go from presentation, to first delivery to mass production. And in the end the corners cut will hurt the cyber truck,","think, trajectory, similar, pt, cruiser, moment, mass, production, become, pretty, irrelevant, simply, based, time, took, go, presentation, first, delivery, mass, production, end, corner, cut, hurt, cyber, truck",Negative
"Gaphics, there near intro is insane !","gaphics, near, intro, insane",Negative
Kinda disappointed that the rear view mirror isn’t a camera screen like some newer cars.,"kinda, disappointed, rear, view, mirror, camera, screen, like, newer, car",Negative
"This car is peak “fuck-you-me-first”-mentality. All benefits of driving electric being lost, only to stroke your ego, a dangerous tank that destroys everything in an accident just to keep yourself safe. Plus - a waste of parking space in any city. I was a big fan when it came out because of the design choices and the engineering behind it, but I’m grateful it will never really be road legal in Europe.","car, peak, fuckyoumefirst, mentality, benefit, driving, electric, lost, stroke, ego, dangerous, tank, destroys, everything, accident, keep, safe, plus, waste, parking, space, city, big, fan, came, design, choice, engineering, behind, grateful, never, really, road, legal, europe",Negative
Cars being rare doesn't always means good because they may be simply failed sales.,"car, rare, doesnt, always, mean, good, may, simply, failed, sale",Negative
"*AHAHAHAHAHAHHAHAHAHAH        $100,000 AND THE DOOR LATCH IS HELD ON WITH GAFFA TAPE...!!!*

The most insane thing I have ever heard of - who did the quality control for this - Boeing...???","ahahahahahahhahahahah, door, latch, held, gaffa, tape, insane, thing, ever, heard, quality, control, boeing",Negative
I know everyone hates the looks but Ive wanted one of these since it got revealed. It's so different,"know, everyone, hate, look, ive, wanted, one, since, got, revealed, different",Negative
if you are on the road you are using it wrong...,"road, using, wrong",Negative
Your car reviews are terrible.,"car, review, terrible",Negative
"MKBHD being biased af, Tesla fan boy review. Call a spade a spade. This dangerous minimalist abomination of a vehicle with touch everywhere and oh a software steering that you advertised so well. What happens when eventual bugs keep crawling in the system. I am biased and say I hate it. But the amount of Tesla dickriding Marques does is on another level","mkbhd, biased, af, tesla, fan, boy, review, call, spade, spade, dangerous, minimalist, abomination, vehicle, touch, everywhere, oh, software, steering, advertised, well, happens, eventual, bug, keep, crawling, system, biased, say, hate, amount, tesla, dickriding, marque, another, level",Negative
Just no.  As I kid I put iconic cars on the wall of my bedroom as motivation.  If I saw a kid nowadays with a cybertruck posters all over his wall I'd think we reallllly lowered the bar.  Your anecdotal evidence for the 80/20 spit on how people will react is also horribly bad.,"kid, put, iconic, car, wall, bedroom, motivation, saw, kid, nowadays, cybertruck, poster, wall, id, think, reallllly, lowered, bar, anecdotal, evidence, spit, people, react, also, horribly, bad",Negative
That car is horrible mate,"car, horrible, mate",Negative
"17:20 No it's not stock? 140 MP/h is definitely stock for anything with a Porsche badge... My diesel BMW 5-series is limited at 155 MP/h. And yes, that's GPS, so it says 265 kph on the speedo.
And also the cyclist - I completely get it. A car crash with a cybertruck will most probably kill the cyclist.

And to your reference to the Countach - it looks amazing, it drives horribly. And the Veyron actually has at least 900 produced, probably a few more. You will probably find 100 already in Monaco, another 100 in Dubai and at least a dozen in Hong Kong.","stock, mph, definitely, stock, anything, porsche, badge, diesel, bmw, series, limited, mph, yes, thats, gps, say, kph, speedo, also, cyclist, completely, get, car, crash, cybertruck, probably, kill, cyclist, reference, countach, look, amazing, drive, horribly, veyron, actually, least, produced, probably, probably, find, already, monaco, another, dubai, least, dozen, hong, kong",Negative
